timestamp,depth,roll,pitch,yaw,vertical_acceleration,depth_beneath_rov,Depth_below_Transducer_depth_in_M
1618746002.803875,0.5,3.73,3.51,122.3,10.2,13.34,18.7
1618746002.898872,0.5,3.73,3.51,122.3,10.2,13.34,18.7
1618746002.9909005,0.5,3.53,3.51,122.3,10.2,13.35,18.7
1618746003.0868723,0.5,3.53,3.96,122.3,10.2,13.35,18.7
1618746003.1818762,0.4,3.53,3.96,122.3,10.2,13.35,18.7
1618746003.276875,0.4,3.53,3.96,122.3,10.2,13.32,18.7
1618746003.3728776,0.4,3.51,3.96,123.6,10.2,13.32,18.7
1618746003.4678683,0.4,3.51,3.96,123.6,10.2,13.32,18.7
1618746003.564874,0.5,3.51,3.96,123.6,10.2,13.32,18.7
1618746003.6598735,0.5,3.51,3.96,123.6,10.2,13.34,18.7
1618746003.7548692,0.5,3.97,3.77,123.18,10.2,13.34,18.7
1618746003.8508725,0.4,3.97,3.77,123.18,10.2,13.34,18.7
1618746003.9448726,0.4,3.97,3.77,123.18,10.2,13.33,18.7
1618746004.0408735,0.4,3.76,3.55,123.18,10.2,13.33,18.7
1618746004.1338723,0.5,3.76,3.55,121.31,10.24,13.33,18.7
1618746004.228875,0.5,3.76,3.55,121.31,10.24,13.33,18.7
1618746004.3228743,0.5,3.76,3.55,121.31,10.24,13.33,18.7
1618746004.4188788,0.5,3.72,3.52,121.31,10.24,13.33,18.7
1618746004.5148723,0.5,3.72,3.52,123.16,10.25,13.33,18.7
1618746004.6088932,0.5,3.72,3.52,123.16,10.25,13.33,18.7
1618746004.703873,0.5,3.5,3.51,123.16,10.25,13.33,18.7
1618746004.7998722,0.5,3.5,3.51,121.83,10.12,13.33,18.7
1618746004.8948827,0.4,3.5,3.51,121.83,10.12,13.33,18.7
1618746004.9898734,0.4,3.76,3.54,121.83,10.12,13.33,18.7
1618746005.0848756,0.4,3.76,3.54,121.38,10.16,13.33,18.7
1618746005.1798754,0.4,3.76,3.54,121.38,10.16,13.33,18.7
1618746005.2728734,0.5,3.76,3.54,121.38,10.16,13.33,18.7
1618746005.3678756,0.5,3.96,3.54,121.38,10.16,13.33,18.7
1618746005.4638724,0.5,3.96,3.77,121.94,10.16,13.33,18.7
1618746005.5588815,0.5,3.96,3.77,121.94,10.25,13.33,18.7
1618746005.653873,0.5,3.5,3.77,121.94,10.25,13.33,18.7
1618746005.7498746,0.5,3.5,3.71,121.3,10.25,13.33,18.7
1618746005.8448734,0.4,3.5,3.71,121.3,10.36,13.33,18.7
1618746005.940875,0.4,3.5,3.71,121.3,10.36,13.35,18.7
1618746006.035873,0.4,3.5,3.71,121.3,10.36,13.35,18.7
1618746006.1308713,0.4,3.53,3.77,122.33,10.36,13.35,18.7
1618746006.2268736,0.5,3.53,3.77,122.33,10.17,13.35,18.7
1618746006.321874,0.5,3.53,3.77,122.33,10.17,13.34,18.7
1618746006.4178724,0.5,3.77,3.78,122.33,10.17,13.34,18.7
1618746006.5128736,0.4,3.77,3.78,121.8,10.25,13.34,18.7
1618746006.607875,0.4,3.77,3.78,121.8,10.25,13.31,18.7
1618746006.7018728,0.4,3.54,3.98,121.8,10.25,13.31,18.7
1618746006.795873,0.4,3.54,3.98,121.87,10.2,13.31,18.7
1618746006.8898735,0.4,3.54,3.98,121.87,10.2,13.31,18.7
1618746006.9858723,0.5,3.54,3.98,121.87,10.2,13.31,18.7
1618746007.081874,0.5,3.75,3.74,121.87,10.2,13.31,18.7
1618746007.1778753,0.5,3.75,3.74,121.41,10.24,13.31,18.7
1618746007.2728727,0.4,3.75,3.74,121.41,10.24,13.31,18.7
1618746007.3688753,0.4,3.74,3.74,121.41,10.24,13.34,18.7
1618746007.4648821,0.4,3.74,4.01,121.52,10.24,13.34,18.7
1618746007.5598774,0.4,3.74,4.01,121.52,10.24,13.34,18.7
1618746007.6548822,0.4,3.31,4.01,121.52,10.24,13.34,18.7
1618746007.750887,0.4,3.31,4.24,122.01,10.24,13.34,18.7
1618746007.8468795,0.4,3.31,4.24,122.01,10.24,13.34,18.7
1618746007.940873,0.5,3.31,4.24,122.01,10.24,13.34,18.7
1618746008.035874,0.5,3.7,4.24,122.01,10.24,13.34,18.7
1618746008.1318746,0.5,3.7,3.52,123.0,10.24,13.34,18.7
1618746008.2268732,0.5,3.7,3.52,123.0,10.2,13.34,18.7
1618746008.3218727,0.5,3.7,3.52,123.0,10.2,13.37,18.7
1618746008.4168742,0.5,3.89,4.21,123.0,10.2,13.37,18.7
1618746008.5118723,0.5,3.89,4.21,122.63,10.21,13.37,18.7
1618746008.6058762,0.5,3.89,4.21,122.63,10.21,13.36,18.7
1618746008.6998749,0.5,3.84,4.04,122.63,10.21,13.36,18.7
1618746008.810875,0.5,3.84,4.04,123.3,10.21,13.36,18.7
1618746008.9058738,0.5,3.84,4.04,123.3,10.21,13.36,18.7
1618746009.0148778,0.5,3.95,3.55,123.3,10.21,13.4,18.7
1618746009.108873,0.5,3.95,3.55,121.21,10.25,13.4,18.7
1618746009.2048752,0.5,3.95,3.55,121.21,10.25,13.4,18.7
1618746009.3008764,0.5,3.95,3.55,121.21,10.25,13.4,18.7
1618746009.4128737,0.5,3.72,3.55,121.21,10.25,13.41,18.7
1618746009.5068715,0.5,3.72,3.96,123.48,10.25,13.41,18.7
1618746009.6038811,0.5,3.72,3.96,123.48,10.2,13.41,18.7
1618746009.6988745,0.5,3.76,3.96,123.48,10.2,13.43,18.7
1618746009.7928894,0.5,3.76,3.54,122.92,10.2,13.43,18.7
1618746009.8878741,0.5,3.76,3.54,122.92,10.25,13.43,18.7
1618746009.9838722,0.5,3.76,3.54,122.92,10.25,13.42,18.7
1618746010.0918736,0.5,3.55,3.96,117.77,10.25,13.42,18.7
1618746010.1858752,0.5,3.55,3.96,117.77,10.21,13.42,18.7
1618746010.283889,0.5,3.55,3.96,117.77,10.21,13.42,18.7
1618746010.3758745,0.5,3.55,3.96,117.77,10.21,13.4,18.7
1618746010.4708686,0.5,3.95,3.93,117.77,10.21,13.4,18.7
1618746010.5678747,0.5,3.95,3.93,119.93,10.24,13.4,18.7
1618746010.6638927,0.4,3.95,3.93,119.93,10.24,13.4,18.7
1618746010.758875,0.4,2.89,3.77,119.93,10.24,13.4,18.7
1618746010.853875,0.4,2.89,3.77,123.11,10.28,13.4,18.7
1618746010.9508872,0.4,2.89,3.77,123.11,10.28,13.4,18.7
1618746011.0588746,0.4,3.73,3.98,123.11,10.28,13.36,18.7
1618746011.1538773,0.4,3.73,3.98,126.75,10.13,13.36,18.7
1618746011.2488801,0.5,3.73,3.98,126.75,10.13,13.36,18.7
1618746011.3428762,0.5,3.73,3.98,126.75,10.13,13.36,18.7
1618746011.4368827,0.5,3.51,3.98,126.75,10.13,13.35,18.7
1618746011.5328765,0.5,3.51,3.76,127.86,10.21,13.35,18.7
1618746011.6278791,0.5,3.51,3.76,127.86,10.21,13.35,18.7
1618746011.7218742,0.5,3.75,3.76,127.86,10.21,13.34,18.7
