timestamp,depth,roll,pitch,yaw,vertical_acceleration,depth_beneath_rov,Depth_below_Transducer_depth_in_M,Mean_Temprature_Water_temprature_in_C
1618745133.4662817,0.5,3.05,3.96,144.26,10.16,13.82,,20.2
1618745133.561281,0.5,3.75,3.96,144.26,10.16,13.82,,20.2
1618745133.6562734,0.5,3.75,4.01,144.14,10.16,13.82,,20.2
1618745133.7512746,0.5,3.75,4.01,144.14,10.16,13.82,,20.2
1618745133.8462784,0.6,3.75,4.01,144.14,10.2,13.82,,20.2
1618745133.9422739,0.6,3.32,4.01,144.14,10.2,13.81,,20.2
1618745134.037271,0.6,3.32,3.77,143.94,10.2,13.81,,20.2
1618745134.1312716,0.5,3.32,3.77,143.94,10.28,13.81,,20.2
1618745134.225271,0.5,3.32,3.77,143.94,10.28,13.81,,20.2
1618745134.3202817,0.5,3.29,4.2,143.94,10.28,13.81,,20.2
1618745134.4162717,0.6,3.29,4.2,144.4,10.28,13.81,,20.2
1618745134.512278,0.6,3.29,4.2,144.4,10.28,13.81,,20.2
1618745134.6072814,0.6,3.29,4.2,144.4,10.28,13.81,,20.2
1618745134.716276,0.6,3.55,3.74,144.4,10.28,13.81,,20.2
1618745134.812309,0.5,3.55,3.74,144.52,10.32,13.81,,20.2
1618745134.9073048,0.5,3.55,3.74,144.52,10.32,13.81,,20.2
1618745135.003312,0.5,3.55,3.8,144.52,10.32,13.81,,20.2
1618745135.0983453,0.5,3.55,3.8,143.97,10.28,13.81,,20.2
1618745135.1933424,0.5,3.55,3.8,143.97,10.28,13.81,,20.2
1618745135.2893453,0.5,3.29,3.8,143.97,10.28,13.81,,20.2
1618745135.384346,0.5,3.29,3.8,144.38,10.16,13.81,,20.2
1618745135.4803426,0.6,3.29,3.8,144.38,10.16,13.81,,20.2
1618745135.574346,0.6,3.29,3.8,144.38,10.16,13.81,,20.2
1618745135.6703467,0.6,3.09,3.8,144.38,10.16,13.85,,20.2
1618745135.7783616,0.6,3.09,3.95,137.29,10.16,13.85,,20.2
1618745135.8743472,0.6,3.09,3.95,137.29,10.16,13.85,,20.2
1618745135.96934,0.6,3.09,3.95,137.29,10.16,13.88,,20.2
1618745136.0643425,0.6,3.75,3.96,136.43,10.16,13.88,,20.2
1618745136.1603427,0.5,3.75,3.96,136.43,10.2,13.88,,20.2
1618745136.2553484,0.5,3.75,3.96,136.43,10.2,13.92,,20.2
1618745136.3493547,0.5,3.72,3.77,136.43,10.2,13.92,,20.2
1618745136.443375,0.4,3.72,3.77,136.31,10.2,13.92,,20.2
1618745136.5393424,0.4,3.72,3.77,136.31,10.2,13.92,,20.2
1618745136.6353462,0.4,3.72,3.77,136.31,10.2,13.92,,20.2
1618745136.7293458,0.4,3.32,3.99,136.31,10.2,13.92,,20.2
1618745136.8253443,0.4,3.32,3.99,135.51,10.24,13.92,,20.2
1618745136.9203415,0.5,3.32,3.99,135.51,10.24,13.92,,20.2
1618745137.0173435,0.5,3.09,3.99,135.51,10.24,13.85,,20.2
1618745137.1113431,0.5,3.09,4.2,136.19,10.24,13.85,,20.2
1618745137.2063427,0.6,3.09,4.2,136.19,10.14,13.85,,20.2
1618745137.3003519,0.6,3.73,4.2,136.19,10.14,13.78,,20.2
1618745137.3963401,0.6,3.73,3.54,135.83,10.14,13.78,,20.2
1618745137.4903545,0.6,3.73,3.54,135.83,10.14,13.78,,20.2
1618745137.5853484,0.5,3.73,3.54,135.83,10.24,13.78,,20.2
1618745137.6813433,0.5,3.73,3.54,135.83,10.24,13.72,,20.2
1618745137.7763433,0.5,3.31,4.01,135.37,10.24,13.72,,20.2
1618745137.871344,0.5,3.31,4.01,135.37,10.13,13.72,,20.2
1618745137.9683516,0.5,3.31,4.01,135.37,10.13,13.72,,20.2
1618745138.062343,0.5,3.28,3.98,135.37,10.13,13.72,,20.2
1618745138.157355,0.5,3.28,3.98,135.29,10.24,13.72,,20.2
1618745138.2523427,0.6,3.28,3.98,135.29,10.24,13.72,,20.2
1618745138.3463418,0.6,3.28,3.98,135.29,10.24,13.72,,20.2
1618745138.4403424,0.6,3.11,3.76,135.29,10.24,13.75,,20.2
1618745138.5353472,0.6,3.11,3.76,135.29,10.24,13.75,,20.2
1618745138.6323438,0.6,3.11,3.76,135.29,10.24,13.75,,20.2
1618745138.7263393,0.6,3.29,3.76,135.29,10.24,13.8,,20.2
1618745138.8193512,0.6,3.29,3.96,136.41,10.24,13.8,,20.2
1618745138.9123728,0.5,3.29,3.96,136.41,10.2,13.8,,20.2
1618745139.0063412,0.5,3.54,3.96,136.41,10.2,13.8,,20.2
1618745139.101349,0.5,3.54,3.93,135.14,10.2,13.8,,20.2
1618745139.197362,0.5,3.54,3.93,135.14,10.2,13.8,,20.2
1618745139.29134,0.5,3.54,3.93,135.14,10.25,13.8,,20.2
1618745139.3863528,0.5,3.54,3.93,135.14,10.25,13.83,,20.2
1618745139.4953551,0.5,3.53,3.74,135.14,10.25,13.83,,20.2
1618745139.5903413,0.6,3.53,3.74,135.14,10.25,13.83,,20.2
1618745139.6843448,0.6,3.53,3.74,135.14,10.25,13.83,,20.2
1618745139.779344,0.6,3.28,4.04,135.14,10.25,13.83,,20.2
1618745139.8733454,0.6,3.28,4.04,135.51,10.2,13.83,,20.2
1618745139.9683447,0.5,3.28,4.04,135.51,10.2,13.83,,20.2
1618745140.0643506,0.5,3.31,4.04,135.51,10.2,13.83,,20.2
1618745140.1603491,0.5,3.31,3.78,134.95,10.21,13.83,,20.2
1618745140.2563834,0.5,3.31,3.78,134.95,10.21,13.83,,20.2
1618745140.3513439,0.5,3.31,3.78,134.95,10.21,13.83,,20.2
1618745140.4463453,0.5,3.29,3.78,134.95,10.21,13.79,,20.2
1618745140.5413427,0.5,3.29,4.15,135.72,10.21,13.79,,20.2
1618745140.635355,0.5,3.29,4.15,135.72,10.21,13.79,,20.2
1618745140.7303426,0.5,3.29,4.15,135.72,10.21,13.79,,20.2
1618745140.8243465,0.5,3.33,3.74,135.72,10.21,13.79,,20.2
1618745140.9183464,0.5,3.33,3.74,135.48,10.28,13.79,,20.2
1618745141.0123484,0.5,3.33,3.74,135.48,10.28,13.78,,20.2
1618745141.107359,0.5,3.32,3.55,135.48,10.28,13.78,,20.2
1618745141.2173455,0.5,3.32,3.55,135.16,10.24,13.78,,20.2
1618745141.3123543,0.5,3.32,3.55,135.16,10.24,13.78,,20.2
1618745141.4073656,0.5,3.32,3.55,135.16,10.24,13.78,,20.2
1618745141.502348,0.5,3.31,3.55,135.16,10.24,13.78,,20.2
1618745141.5973413,0.5,3.31,3.55,136.25,10.29,13.78,,20.2
1618745141.7083445,0.5,3.31,3.55,136.25,10.29,13.78,,20.2
1618745141.803349,0.5,3.92,3.55,136.25,10.29,13.78,,20.2
1618745141.897347,0.5,3.92,3.95,135.05,10.29,13.78,,20.2
1618745141.9933417,0.5,3.92,3.95,135.05,10.28,13.78,,20.2
1618745142.088345,0.5,3.09,3.95,135.05,10.28,13.78,,20.2
1618745142.1833398,0.5,3.09,3.96,136.43,10.28,13.78,,20.2
1618745142.279346,0.5,3.09,3.96,136.43,10.24,13.78,,20.2
1618745142.3753436,0.5,3.09,3.96,136.43,10.24,13.78,,20.2
1618745142.4703417,0.5,3.09,3.96,136.43,10.24,13.78,,20.2
1618745142.5663745,0.5,3.09,3.99,136.43,10.24,13.78,,20.2
1618745142.676344,0.6,3.09,3.99,135.83,10.28,13.78,,20.2
1618745142.7703524,0.6,3.09,3.99,135.83,10.28,13.78,,20.2
1618745142.866343,0.6,3.51,3.98,135.83,10.28,13.77,,20.2
1618745142.979361,0.6,3.51,3.98,132.08,10.28,13.77,,20.2
1618745143.0853515,0.6,3.51,3.98,132.08,10.28,13.77,,20.2
1618745143.1813605,0.6,2.19,3.98,132.08,10.28,13.76,,20.2
1618745143.2903416,0.6,2.19,3.74,136.31,10.28,13.76,,20.2
1618745143.3853457,0.6,2.19,3.74,136.31,10.2,13.76,,20.2
1618745143.4803534,0.6,3.76,3.74,136.31,10.2,13.75,,20.2
1618745143.5753582,0.6,3.76,4.2,144.11,10.2,13.75,,20.2
1618745143.654342,0.5,3.76,4.2,144.11,10.28,13.75,,20.2
1618745143.749349,0.5,3.76,4.2,144.11,10.28,13.74,,20.2
1618745143.8423436,0.5,3.98,3.99,133.9,10.28,13.74,,20.2
1618745143.9363613,0.5,3.98,3.99,133.9,10.28,13.74,,20.2
1618745144.0163453,0.6,3.98,3.99,133.9,10.24,13.74,,20.2
1618745144.1113503,0.6,3.98,3.99,133.9,10.24,13.73,,20.2
1618745144.204415,0.6,3.29,3.54,133.9,10.24,13.73,,20.2
1618745144.29941,0.6,3.29,3.54,127.18,10.12,13.73,,20.2
1618745144.3954394,0.6,3.29,3.54,127.18,10.12,13.73,,20.2
1618745144.4904404,0.6,3.09,3.54,127.18,10.12,13.73,,20.2
1618745144.5858934,0.6,3.09,3.99,135.29,10.2,13.73,,20.2
1618745144.6654232,0.6,3.09,3.99,135.29,10.2,13.73,,20.2
1618745144.7584178,0.5,3.09,3.99,135.29,10.2,13.73,,20.2
1618745144.853426,0.5,3.75,3.99,135.29,10.2,13.74,,20.2
1618745144.9484148,0.5,3.75,3.76,135.63,10.2,13.74,,20.2
1618745145.0274117,0.3,3.75,3.76,135.63,10.2,13.74,,20.2
1618745145.121412,0.3,3.5,3.76,135.63,10.2,13.79,,20.2
1618745145.21641,0.3,3.5,3.76,135.63,10.2,13.79,,20.2
1618745145.3124125,0.3,3.5,4.16,136.81,10.2,13.79,,20.2
1618745145.4094126,0.4,3.5,4.16,136.81,10.24,13.79,,20.2
1618745145.504411,0.4,3.5,4.16,136.81,10.24,14.04,,20.2
1618745145.5974119,0.4,3.51,3.9,136.81,10.24,14.04,,20.2
1618745145.7104115,0.6,3.51,3.9,136.98,10.16,14.04,,20.2
1618745145.8044147,0.6,3.51,3.9,136.98,10.16,14.01,,20.2
1618745145.8994145,0.6,3.94,4.42,136.98,10.16,14.01,,20.2
1618745145.9934208,0.6,3.94,4.42,135.99,10.2,14.01,,20.2
1618745146.0884166,0.7,3.94,4.42,135.99,10.2,14.01,,20.2
1618745146.1834478,0.7,3.94,4.42,135.99,10.2,14.01,,20.2
1618745146.2784152,0.7,3.53,3.95,135.99,10.2,13.98,,20.2
1618745146.3734255,0.7,3.53,3.95,135.71,10.2,13.98,,20.2
1618745146.468423,0.6,3.53,3.95,135.71,10.2,13.98,,20.2
1618745146.563437,0.6,3.31,3.95,135.71,10.2,13.95,,20.2
1618745146.658414,0.6,3.31,3.51,131.34,10.2,13.95,,20.2
1618745146.75342,0.5,3.31,3.51,131.34,10.28,13.95,,20.2
1618745146.8494117,0.5,3.73,3.51,131.34,10.28,13.78,,20.2
1618745146.94441,0.5,3.73,3.76,131.59,10.28,13.78,,20.2
1618745147.0394158,0.5,3.73,3.76,131.59,10.28,13.78,,20.2
1618745147.1344202,0.6,3.73,3.76,131.59,10.2,13.78,,20.2
1618745147.2294743,0.6,3.73,3.76,131.59,10.2,13.82,,20.2
1618745147.324414,0.6,3.12,3.96,131.59,10.2,13.82,,20.2
1618745147.420415,0.6,3.12,3.96,132.94,10.21,13.82,,20.2
1618745147.530414,0.6,3.12,3.96,132.94,10.21,13.86,,20.2
1618745147.6234174,0.6,3.97,4.43,132.94,10.21,13.86,,20.2
1618745147.7014477,0.6,3.97,4.43,133.63,10.2,13.86,,20.2
1618745147.7954216,0.2,3.97,4.43,133.63,10.2,13.86,,20.2
1618745147.8904214,0.2,3.97,4.43,133.63,10.2,13.86,,20.2
1618745147.9864378,0.2,3.5,4.43,133.63,10.2,13.87,,20.2
1618745148.0644188,0.2,3.5,3.76,133.34,10.28,13.87,,20.2
1618745148.1604111,0.7,3.5,3.76,133.34,10.28,13.87,,20.2
1618745148.2554173,0.7,3.53,3.76,133.34,10.28,13.93,,20.2
1618745148.3514202,0.7,3.53,3.76,129.88,10.28,13.93,,20.2
1618745148.4464176,0.3,3.53,3.76,129.88,10.28,13.93,,20.2
1618745148.5404103,0.3,3.53,3.76,129.88,10.28,13.97,,20.2
1618745148.6354225,0.3,3.53,3.76,129.88,10.28,13.97,,20.2
1618745148.7144167,0.3,2.88,3.55,132.42,10.28,13.97,,20.2
1618745148.8084173,0.6,2.88,3.55,132.42,10.2,13.97,,20.2
1618745148.9004178,0.6,2.88,3.55,132.42,10.2,13.97,,20.2
1618745148.9954112,0.6,3.33,3.95,132.42,10.2,13.97,,20.2
1618745149.07141,0.6,3.33,3.95,132.42,10.21,13.97,,20.2
1618745149.1664197,0.6,3.33,3.95,132.42,10.21,13.97,,20.2
1618745149.2604198,0.6,3.33,3.95,132.42,10.21,13.97,,20.2
1618745149.3554106,0.6,3.69,3.95,132.42,10.21,13.97,,20.2
1618745149.4504135,0.6,3.69,3.96,132.54,10.21,13.97,,20.2
1618745149.5454142,0.6,3.69,3.96,132.54,10.21,13.97,,20.2
1618745149.6404126,0.6,2.6,3.96,132.54,10.21,13.91,,20.2
1618745149.734419,0.6,2.6,3.95,140.04,10.21,13.91,,20.2
1618745149.8274174,0.5,2.6,3.95,140.04,10.13,13.91,,20.2
1618745149.9204216,0.5,2.6,3.95,140.04,10.13,13.87,,20.2
1618745150.0154204,0.5,3.53,4.01,133.35,10.13,13.87,,20.2
1618745150.1084197,0.5,3.53,4.01,133.35,10.13,13.87,,20.2
1618745150.2044125,0.6,3.53,4.01,133.35,10.32,13.87,,20.2
1618745150.2994182,0.6,3.53,4.01,133.35,10.32,13.89,,20.2
1618745150.3954396,0.6,3.55,3.54,133.35,10.32,13.89,,20.2
1618745150.4904184,0.6,3.55,3.54,132.73,10.16,13.89,,20.2
1618745150.585415,0.6,3.55,3.54,132.73,10.16,13.89,,20.2
1618745150.6804214,0.6,3.73,3.52,132.73,10.16,13.98,,20.2
1618745150.7744153,0.6,3.73,3.52,134.04,10.08,13.98,,20.2
1618745150.8694162,0.6,3.73,3.52,134.04,10.08,13.98,,20.2
1618745150.9634237,0.6,3.51,3.52,134.04,10.08,14.04,,20.2
1618745151.0584102,0.6,3.51,3.52,134.04,10.08,14.04,,20.2
1618745151.1544108,0.6,3.51,4.4,133.46,10.08,14.04,,20.2
1618745151.2484457,0.5,3.51,4.4,133.46,10.45,14.04,,20.2
1618745151.3434112,0.5,3.51,4.4,133.46,10.45,14.05,,20.2
1618745151.4384153,0.5,3.2,3.73,132.37,10.45,14.05,,20.2
1618745151.5334368,0.5,3.2,3.73,132.37,10.28,14.05,,20.2
1618745151.62741,0.5,3.2,3.73,132.37,10.28,14.04,,20.2
1618745151.7234194,0.5,3.72,3.74,132.37,10.28,14.04,,20.2
1618745151.8344152,0.5,3.72,3.74,132.76,10.24,14.04,,20.2
1618745151.92643,0.5,3.72,3.74,132.76,10.24,14.04,,20.2
1618745152.0394194,0.5,3.31,3.74,132.76,10.24,13.99,,20.2
1618745152.1334252,0.5,3.31,3.74,132.24,10.24,13.99,,20.2
1618745152.2284164,0.5,3.31,3.74,132.24,10.24,13.99,,20.2
1618745152.3234136,0.6,3.31,3.74,132.24,10.24,13.99,,20.2
1618745152.4174092,0.6,3.51,3.74,132.24,10.24,13.97,,20.2
1618745152.511411,0.6,3.51,3.55,133.25,10.24,13.97,,20.2
1618745152.622418,0.5,3.51,3.55,133.25,10.2,13.97,,20.2
1618745152.7174132,0.5,3.51,3.55,133.25,10.2,13.97,,20.2
1618745152.8124213,0.5,3.31,3.55,131.65,10.2,13.97,,20.2
1618745152.906411,0.5,3.31,3.55,131.65,10.25,13.97,,20.2
1618745153.0014498,0.5,3.31,3.55,131.65,10.25,13.97,,20.2
1618745153.0964131,0.5,3.54,3.49,131.65,10.25,13.97,,20.2
1618745153.1914136,0.5,3.54,3.49,131.65,10.25,13.97,,20.2
1618745153.2864232,0.5,3.54,3.49,133.24,10.24,13.97,,20.2
1618745153.3815646,0.5,3.54,3.49,133.24,10.24,13.97,,20.2
1618745153.4754176,0.5,3.97,3.98,133.24,10.24,13.97,,20.2
1618745153.5694144,0.5,3.97,3.98,133.34,10.2,13.97,,20.2
1618745153.6654115,0.5,3.97,3.98,133.34,10.2,13.97,,20.2
1618745153.7614229,0.5,3.73,3.98,133.34,10.2,13.97,,20.2
1618745153.8704126,0.5,3.73,3.54,132.43,10.2,13.97,,20.2
1618745153.9634101,0.5,3.73,3.54,132.43,10.27,13.97,,20.2
1618745154.0564232,0.5,3.54,3.54,132.43,10.27,1.0,,20.2
1618745154.151412,0.5,3.54,3.54,132.43,10.27,1.0,,20.2
1618745154.246412,0.5,3.54,3.99,133.44,10.27,1.0,,20.2
1618745154.3394167,0.6,3.54,3.99,133.44,10.24,1.0,,20.2
1618745154.4344172,0.6,3.54,3.99,133.44,10.24,13.96,,20.2
1618745154.528423,0.6,3.11,3.98,133.44,10.24,13.96,,20.2
1618745154.6234148,0.5,3.11,3.98,132.74,10.21,13.96,,20.2
1618745154.7174594,0.5,3.11,3.98,132.74,10.21,13.96,,20.2
1618745154.8114197,0.5,3.32,4.01,132.74,10.21,13.96,,20.2
1618745154.907416,0.5,3.32,4.01,131.83,10.21,13.96,,20.2
1618745155.0034313,0.6,3.32,4.01,131.83,10.21,13.96,,20.2
1618745155.0984461,0.6,3.32,4.01,131.83,10.21,13.96,,20.2
1618745155.1944094,0.6,3.09,4.01,131.83,10.21,13.89,,20.2
1618745155.2894115,0.6,3.09,3.74,132.1,10.15,13.89,,20.2
1618745155.3848348,0.6,3.09,3.74,132.1,10.15,13.89,,20.2
1618745155.4948752,0.6,3.33,3.74,132.1,10.15,13.82,,20.2
1618745155.5888302,0.6,3.33,4.23,130.72,10.15,13.82,,20.2
1618745155.683831,0.6,3.33,4.23,130.72,10.32,13.82,,20.2
1618745155.7798681,0.6,3.33,4.23,130.72,10.32,13.78,,20.2
1618745155.8748262,0.6,3.5,3.5,132.62,10.32,13.78,,20.2
1618745155.968829,0.6,3.5,3.5,132.62,10.36,13.78,,20.2
1618745156.0628662,0.6,3.5,3.5,132.62,10.36,13.78,,20.2
1618745156.1578376,0.6,3.5,3.5,132.62,10.36,13.76,,20.2
1618745156.253832,0.6,3.73,4.2,132.62,10.36,13.76,,20.2
1618745156.3478281,0.0,3.73,4.2,132.7,10.12,13.76,,20.2
1618745156.4428234,0.0,3.73,4.2,132.7,10.12,13.74,,20.2
1618745156.5378242,0.0,3.76,3.73,132.7,10.12,13.74,,20.2
1618745156.6328404,0.0,3.76,3.73,132.9,10.2,13.74,,20.2
1618745156.728824,0.5,3.76,3.73,132.9,10.2,13.74,,20.2
1618745156.8228343,0.5,3.0,3.73,132.9,10.2,13.75,,20.2
1618745156.916828,0.5,3.0,4.21,131.9,10.28,13.75,,20.2
1618745157.0118334,0.5,3.0,4.21,131.9,10.28,13.75,,20.2
1618745157.1068442,0.5,3.0,4.21,131.9,10.28,13.75,,20.2
1618745157.2018268,0.5,3.51,4.21,131.9,10.28,13.77,,20.2
1618745157.2968285,0.5,3.51,4.2,131.78,10.28,13.77,,20.2
1618745157.3928294,0.5,3.51,4.2,131.78,10.21,13.77,,20.2
1618745157.487825,0.5,3.51,4.2,131.78,10.21,13.79,,20.2
1618745157.5838249,0.5,3.57,4.2,131.38,10.21,13.79,,20.2
1618745157.679833,0.5,3.57,4.2,131.38,10.13,13.79,,20.2
1618745157.7738264,0.5,3.57,4.2,131.38,10.13,13.84,,20.2
1618745157.8698254,0.5,3.95,4.18,131.38,10.13,13.84,,20.2
1618745157.963868,0.5,3.95,4.18,131.38,10.13,13.84,,20.2
1618745158.0578287,0.5,3.95,4.18,132.18,10.29,13.84,,20.2
1618745158.1518316,0.5,3.95,4.18,132.18,10.29,13.84,,20.2
1618745158.2468228,0.5,3.53,4.18,132.18,10.29,13.94,,20.2
1618745158.3438601,0.5,3.53,4.43,131.46,10.25,13.94,,20.2
1618745158.4388309,0.5,3.53,4.43,131.46,10.25,13.94,,20.2
1618745158.533839,0.5,3.53,4.43,131.46,10.25,14.0,,20.2
1618745158.628878,0.5,3.53,3.55,139.5,10.25,14.0,,20.2
1618745158.7228332,0.5,3.53,3.55,139.5,10.2,14.0,,20.2
1618745158.8188243,0.5,3.53,3.55,139.5,10.2,14.0,,20.2
1618745158.9138792,0.5,3.53,3.55,139.5,10.2,13.98,,20.2
1618745159.0078228,0.5,3.06,3.78,140.53,10.2,13.98,,20.2
1618745159.1028364,0.5,3.06,3.78,140.53,10.12,13.98,,20.2
1618745159.1971967,0.5,3.06,3.78,140.53,10.12,13.94,,20.2
1618745159.293141,0.5,3.49,3.51,140.53,10.12,13.94,,20.2
1618745159.3883767,0.6,3.49,3.51,139.91,10.24,13.94,,20.2
1618745159.482395,0.6,3.49,3.51,139.91,10.24,13.94,,20.2
1618745159.5773654,0.6,3.49,3.99,139.91,10.24,13.84,,20.2
1618745159.6723628,0.6,3.49,3.99,139.91,10.24,13.84,,20.2
1618745159.768363,0.6,3.49,3.99,140.34,10.17,13.84,,20.2
1618745159.8783617,0.6,3.49,3.99,140.34,10.17,13.84,,20.2
1618745159.973353,0.6,3.95,3.99,140.34,10.17,13.84,,20.2
1618745160.0663884,0.6,3.95,3.74,138.76,10.25,13.84,,20.2
1618745160.1633563,0.7,3.95,3.74,138.76,10.25,13.84,,20.2
1618745160.2613637,0.7,2.86,3.74,138.76,10.25,13.72,,20.2
1618745160.3713675,0.7,2.86,4.2,139.65,10.25,13.72,,20.2
1618745160.4663637,0.3,2.86,4.2,139.65,10.16,13.72,,20.2
1618745160.561391,0.3,2.86,4.2,139.65,10.16,13.73,,20.2
1618745160.6553853,0.3,3.69,4.45,139.65,10.16,13.73,,20.2
1618745160.7513497,0.5,3.69,4.45,140.2,10.12,13.73,,20.2
1618745160.8473537,0.5,3.69,4.45,140.2,10.12,13.8,,20.2
1618745160.9403596,0.5,3.69,4.45,140.2,10.12,13.8,,20.2
1618745161.0353644,0.5,3.53,3.95,140.2,10.12,13.8,,20.2
1618745161.1303692,0.5,3.53,3.95,139.22,10.17,13.8,,20.2
1618745161.2233927,0.5,3.53,3.95,139.22,10.17,13.8,,20.2
1618745161.3193567,0.5,3.75,3.95,139.22,10.17,13.84,,20.2
1618745161.4153588,0.5,3.75,4.43,138.94,10.17,13.84,,20.2
1618745161.5113583,0.6,3.75,4.43,138.94,10.17,13.84,,20.2
1618745161.6053905,0.6,3.53,4.43,138.94,10.17,13.84,,20.2
1618745161.6993847,0.6,3.53,4.18,139.09,10.17,13.84,,20.2
1618745161.7953901,0.6,3.53,4.18,139.09,10.17,13.84,,20.2
1618745161.8903627,0.6,3.53,4.18,139.09,10.29,13.84,,20.2
1618745161.985353,0.6,3.29,4.18,139.09,10.29,13.83,,20.2
1618745162.080394,0.6,3.29,4.16,139.94,10.29,13.83,,20.2
1618745162.1763566,0.5,3.29,4.16,139.94,10.25,13.83,,20.2
1618745162.270367,0.5,3.29,4.16,139.94,10.25,13.84,,20.2
1618745162.3663523,0.5,3.54,4.01,139.94,10.25,13.84,,20.2
1618745162.4603508,0.7,3.54,4.01,139.34,10.2,13.84,,20.2
1618745162.5563533,0.7,3.54,4.01,139.34,10.2,13.85,,20.2
1618745162.651351,0.7,3.54,4.01,139.34,10.2,13.85,,20.2
1618745162.762355,0.7,3.51,3.98,139.34,10.2,13.85,,20.2
1618745162.8583503,0.7,3.51,3.98,138.62,10.2,13.85,,20.2
1618745162.9543557,0.5,3.51,3.98,138.62,10.2,13.85,,20.2
1618745163.0473907,0.5,3.76,3.98,138.62,10.2,13.88,,20.2
1618745163.1403592,0.5,3.76,4.16,139.24,10.09,13.88,,20.2
1618745163.2353902,0.6,3.76,4.16,139.24,10.09,13.88,,20.2
1618745163.3303502,0.6,3.76,4.16,139.24,10.09,13.89,,20.2
1618745163.4253528,0.6,3.76,3.55,138.09,10.09,13.89,,20.2
1618745163.520352,0.5,3.76,3.55,138.09,10.2,13.89,,20.2
1618745163.615357,0.5,3.76,3.55,138.09,10.2,13.85,,20.2
1618745163.7103508,0.5,3.76,3.55,138.09,10.2,13.85,,20.2
1618745163.8053534,0.5,3.76,3.99,137.99,10.2,13.85,,20.2
1618745163.9003525,0.5,3.76,3.99,137.99,10.24,13.85,,20.2
1618745163.9963505,0.5,3.76,3.99,137.99,10.24,13.84,,20.2
1618745164.0913513,0.5,3.31,4.23,137.99,10.24,13.84,,20.2
1618745164.1853528,0.5,3.31,4.23,137.87,10.2,13.84,,20.2
1618745164.2803493,0.5,3.31,4.23,137.87,10.2,13.84,,20.2
1618745164.3763497,0.5,3.73,4.23,137.87,10.2,13.84,,20.2
1618745164.4703512,0.5,3.73,4.2,137.3,10.2,13.84,,20.2
1618745164.5643494,0.6,3.73,4.2,137.3,10.2,13.84,,20.2
1618745164.6593578,0.6,3.73,4.2,137.3,10.2,13.84,,20.2
1618745164.753382,0.6,3.48,4.2,137.3,10.2,13.88,,20.2
1618745164.849371,0.6,3.48,4.69,135.86,10.2,13.88,,20.2
1618745164.944375,0.5,3.48,4.69,135.86,10.25,13.88,,20.2
1618745165.0383542,0.5,3.48,4.69,135.86,10.25,13.93,,20.2
1618745165.1333644,0.5,3.34,4.69,137.44,10.25,13.93,,20.2
1618745165.2283626,0.5,3.34,4.69,137.44,10.24,13.93,,20.2
1618745165.3223643,0.5,3.34,4.69,137.44,10.24,14.04,,20.2
1618745165.4173598,0.5,3.57,3.99,137.44,10.24,14.04,,20.2
1618745165.5123546,0.5,3.57,3.99,137.44,10.24,14.04,,20.2
1618745165.6083524,0.5,3.57,3.99,137.14,10.2,14.04,,20.2
1618745165.7013555,0.5,3.57,3.99,137.14,10.2,14.04,,20.2
1618745165.796352,0.5,3.98,3.0,137.14,10.2,14.1,,20.2
1618745165.891622,0.5,3.98,3.0,137.23,10.17,14.1,,20.2
1618745165.9876149,0.6,3.98,3.0,137.23,10.17,14.1,,20.2
1618745166.0836523,0.6,3.31,3.0,137.23,10.17,14.12,,20.2
1618745166.1786187,0.6,3.31,3.31,136.22,10.17,14.12,,20.2
1618745166.273615,0.6,3.31,3.31,136.22,10.27,14.12,,20.2
1618745166.368617,0.6,3.31,3.31,136.22,10.27,14.12,,20.2
1618745166.464612,0.6,3.31,3.31,136.82,10.27,14.12,,20.2
1618745166.559618,0.6,3.31,3.31,136.82,10.27,14.12,,20.2
1618745166.654613,0.6,3.31,3.31,136.82,10.28,14.12,,20.2
1618745166.7636163,0.6,3.31,3.31,136.82,10.28,14.05,,20.2
1618745166.8586159,0.6,3.55,3.74,136.82,10.28,14.05,,20.2
1618745166.9526777,0.5,3.55,3.74,135.08,10.24,14.05,,20.2
1618745167.0476487,0.5,3.55,3.74,135.08,10.24,14.05,,20.2
1618745167.1436129,0.5,3.5,3.74,135.08,10.24,13.95,,20.2
1618745167.239618,0.5,3.5,3.74,135.57,10.13,13.95,,20.2
1618745167.334616,0.6,3.5,3.74,135.57,10.13,13.95,,20.2
1618745167.4306195,0.6,3.31,3.74,135.57,10.13,13.91,,20.2
1618745167.5256124,0.6,3.31,3.74,135.57,10.13,13.91,,20.2
1618745167.6236176,0.6,3.31,4.2,135.48,10.13,13.91,,20.2
1618745167.7346122,0.4,3.31,4.2,135.48,10.17,13.91,,20.2
1618745167.8446126,0.4,3.29,4.2,135.48,10.17,13.91,,20.2
1618745167.9216123,0.4,3.29,3.55,134.12,10.17,13.91,,20.2
1618745168.015622,0.5,3.29,3.55,134.12,10.27,13.91,,20.2
1618745168.1106286,0.5,3.29,3.55,134.12,10.27,13.95,,20.2
1618745168.2046483,0.5,3.54,3.99,134.12,10.27,13.95,,20.2
1618745168.28361,0.5,3.54,3.99,135.61,10.24,13.95,,20.2
1618745168.3806121,0.5,3.54,3.99,135.61,10.24,13.95,,20.2
1618745168.474617,0.5,3.54,3.96,135.61,10.24,13.95,,20.2
